panel,n,m,replication,throughput,mean,halfwidth,warmup,steps,seed,loops
table2b_dual_staggered_return,5,9,3,4.712661250,4.712529275,0.000319298,20000,4000000,20260901,"28 28 29 30 31 32 33 34 35"
table2b_dual_staggered_return,5,9,4,4.713213000,4.712529275,0.000319298,20000,4000000,20260901,"28 28 29 30 31 32 33 34 35"
table2b_dual_staggered_return,5,9,5,4.711907500,4.712529275,0.000319298,20000,4000000,20260901,"28 28 29 30 31 32 33 34 35"
table2b_dual_staggered_return,5,9,6,4.712420000,4.712529275,0.000319298,20000,4000000,20260901,"28 28 29 30 31 32 33 34 35"
table2b_dual_staggered_return,5,9,7,4.712095500,4.712529275,0.000319298,20000,4000000,20260901,"28 28 29 30 31 32 33 34 35"
table2b_dual_staggered_return,5,9,8,4.713142500,4.712529275,0.000319298,20000,4000000,20260901,"28 28 29 30 31 32 33 34 35"
table2b_dual_staggered_return,5,9,9,4.712942500,4.712529275,0.000319298,20000,4000000,20260901,"28 28 29 30 31 32 33 34 35"
table2b_dual_staggered_return,5,9,10,4.712384750,4.712529275,0.000319298,20000,4000000,20260901,"28 28 29 30 31 32 33 34 35"
table2b_dual_staggered_return,6,4,1,3.512921750,3.512919150,0.000153913,20000,4000000,20260901,"32 32 33 34"
table2b_dual_staggered_return,6,4,2,3.512857500,3.512919150,0.000153913,20000,4000000,20260901,"32 32 33 34"
table2b_dual_staggered_return,6,4,3,3.513013250,3.512919150,0.000153913,20000,4000000,20260901,"32 32 33 34"
table2b_dual_staggered_return,6,4,4,3.513046500,3.512919150,0.000153913,20000,4000000,20260901,"32 32 33 34"
table2b_dual_staggered_return,6,4,5,3.513337750,3.512919150,0.000153913,20000,4000000,20260901,"32 32 33 34"
table2b_dual_staggered_return,6,4,6,3.512931500,3.512919150,0.000153913,20000,4000000,20260901,"32 32 33 34"
table2b_dual_staggered_return,6,4,7,3.512655750,3.512919150,0.000153913,20000,4000000,20260901,"32 32 33 34"
table2b_dual_staggered_return,6,4,8,3.513060750,3.512919150,0.000153913,20000,4000000,20260901,"32 32 33 34"
table2b_dual_staggered_return,6,4,9,3.512606750,3.512919150,0.000153913,20000,4000000,20260901,"32 32 33 34"
table2b_dual_staggered_return,6,4,10,3.512760000,3.512919150,0.000153913,20000,4000000,20260901,"32 32 33 34"
table2b_dual_staggered_return,6,5,1,4.100275250,4.100448175,0.000261924,20000,4000000,20260901,"32 32 33 34 35"
table2b_dual_staggered_return,6,5,2,4.100422750,4.100448175,0.000261924,20000,4000000,20260901,"32 32 33 34 35"
table2b_dual_staggered_return,6,5,3,4.100403000,4.100448175,0.000261924,20000,4000000,20260901,"32 32 33 34 35"
table2b_dual_staggered_return,6,5,4,4.100927500,4.100448175,0.000261924,20000,4000000,20260901,"32 32 33 34 35"
table2b_dual_staggered_return,6,5,5,4.100955250,4.100448175,0.000261924,20000,4000000,20260901,"32 32 33 34 35"
table2b_dual_staggered_return,6,5,6,4.100658250,4.100448175,0.000261924,20000,4000000,20260901,"32 32 33 34 35"
table2b_dual_staggered_return,6,5,7,4.100125000,4.100448175,0.000261924,20000,4000000,20260901,"32 32 33 34 35"
table2b_dual_staggered_return,6,5,8,4.100757000,4.100448175,0.000261924,20000,4000000,20260901,"32 32 33 34 35"
table2b_dual_staggered_return,6,5,9,4.099942750,4.100448175,0.000261924,20000,4000000,20260901,"32 32 33 34 35"
table2b_dual_staggered_return,6,5,10,4.100015000,4.100448175,0.000261924,20000,4000000,20260901,"32 32 33 34 35"
table2b_dual_staggered_return,6,6,1,4.562641500,4.562819650,0.000187850,20000,4000000,20260901,"32 32 33 34 35 36"
table2b_dual_staggered_return,6,6,2,4.562925500,4.562819650,0.000187850,20000,4000000,20260901,"32 32 33 34 35 36"
table2b_dual_staggered_return,6,6,3,4.563180250,4.562819650,0.000187850,20000,4000000,20260901,"32 32 33 34 35 36"
table2b_dual_staggered_return,6,6,4,4.563120000,4.562819650,0.000187850,20000,4000000,20260901,"32 32 33 34 35 36"
table2b_dual_staggered_return,6,6,5,4.562848750,4.562819650,0.000187850,20000,4000000,20260901,"32 32 33 34 35 36"
table2b_dual_staggered_return,6,6,6,4.562815000,4.562819650,0.000187850,20000,4000000,20260901,"32 32 33 34 35 36"
table2b_dual_staggered_return,6,6,7,4.562515000,4.562819650,0.000187850,20000,4000000,20260901,"32 32 33 34 35 36"
table2b_dual_staggered_return,6,6,8,4.563101750,4.562819650,0.000187850,20000,4000000,20260901,"32 32 33 34 35 36"
table2b_dual_staggered_return,6,6,9,4.562594250,4.562819650,0.000187850,20000,4000000,20260901,"32 32 33 34 35 36"
table2b_dual_staggered_return,6,6,10,4.562454500,4.562819650,0.000187850,20000,4000000,20260901,"32 32 33 34 35 36"
table2b_dual_staggered_return,6,7,1,4.924033250,4.924176850,0.000246452,20000,4000000,20260901,"32 32 33 34 35 36 37"
table2b_dual_staggered_return,6,7,2,4.924510750,4.924176850,0.000246452,20000,4000000,20260901,"32 32 33 34 35 36 37"
table2b_dual_staggered_return,6,7,3,4.924276000,4.924176850,0.000246452,20000,4000000,20260901,"32 32 33 34 35 36 37"
table2b_dual_staggered_return,6,7,4,4.924608500,4.924176850,0.000246452,20000,4000000,20260901,"32 32 33 34 35 36 37"
table2b_dual_staggered_return,6,7,5,4.924370000,4.924176850,0.000246452,20000,4000000,20260901,"32 32 33 34 35 36 37"
table2b_dual_staggered_return,6,7,6,4.924141750,4.924176850,0.000246452,20000,4000000,20260901,"32 32 33 34 35 36 37"
table2b_dual_staggered_return,6,7,7,4.923407500,4.924176850,0.000246452,20000,4000000,20260901,"32 32 33 34 35 36 37"
table2b_dual_staggered_return,6,7,8,4.924388250,4.924176850,0.000246452,20000,4000000,20260901,"32 32 33 34 35 36 37"
table2b_dual_staggered_return,6,7,9,4.924097500,4.924176850,0.000246452,20000,4000000,20260901,"32 32 33 34 35 36 37"
table2b_dual_staggered_return,6,7,10,4.923935000,4.924176850,0.000246452,20000,4000000,20260901,"32 32 33 34 35 36 37"
table2b_dual_staggered_return,6,8,1,5.198023750,5.198122650,0.000183774,20000,4000000,20260901,"32 32 33 34 35 36 37 38"
table2b_dual_staggered_return,6,8,2,5.198550750,5.198122650,0.000183774,20000,4000000,20260901,"32 32 33 34 35 36 37 38"
table2b_dual_staggered_return,6,8,3,5.198192750,5.198122650,0.000183774,20000,4000000,20260901,"32 32 33 34 35 36 37 38"
table2b_dual_staggered_return,6,8,4,5.198119000,5.198122650,0.000183774,20000,4000000,20260901,"32 32 33 34 35 36 37 38"
table2b_dual_staggered_return,6,8,5,5.198412000,5.198122650,0.000183774,20000,4000000,20260901,"32 32 33 34 35 36 37 38"
table2b_dual_staggered_return,6,8,6,5.198131250,5.198122650,0.000183774,20000,4000000,20260901,"32 32 33 34 35 36 37 38"
table2b_dual_staggered_return,6,8,7,5.197605500,5.198122650,0.000183774,20000,4000000,20260901,"32 32 33 34 35 36 37 38"
table2b_dual_staggered_return,6,8,8,5.198192750,5.198122650,0.000183774,20000,4000000,20260901,"32 32 33 34 35 36 37 38"
table2b_dual_staggered_return,6,8,9,5.198068000,5.198122650,0.000183774,20000,4000000,20260901,"32 32 33 34 35 36 37 38"
table2b_dual_staggered_return,6,8,10,5.197930750,5.198122650,0.000183774,20000,4000000,20260901,"32 32 33 34 35 36 37 38"
table2b_dual_staggered_return,6,9,1,5.403432250,5.403369100,0.000197622,20000,4000000,20260901,"32 32 33 34 35 36 37 38 39"
table2b_dual_staggered_return,6,9,2,5.403827500,5.403369100,0.000197622,20000,4000000,20260901,"32 32 33 34 35 36 37 38 39"
table2b_dual_staggered_return,6,9,3,5.403482000,5.403369100,0.000197622,20000,4000000,20260901,"32 32 33 34 35 36 37 38 39"
table2b_dual_staggered_return,6,9,4,5.403420750,5.403369100,0.000197622,20000,4000000,20260901,"32 32 33 34 35 36 37 38 39"
table2b_dual_staggered_return,6,9,5,5.403416000,5.403369100,0.000197622,20000,4000000,20260901,"32 32 33 34 35 36 37 38 39"
table2b_dual_staggered_return,6,9,6,5.403197750,5.403369100,0.000197622,20000,4000000,20260901,"32 32 33 34 35 36 37 38 39"
table2b_dual_staggered_return,6,9,7,5.403025500,5.403369100,0.000197622,20000,4000000,20260901,"32 32 33 34 35 36 37 38 39"
table2b_dual_staggered_return,6,9,8,5.403704250,5.403369100,0.000197622,20000,4000000,20260901,"32 32 33 34 35 36 37 38 39"
table2b_dual_staggered_return,6,9,9,5.402947000,5.403369100,0.000197622,20000,4000000,20260901,"32 32 33 34 35 36 37 38 39"
table2b_dual_staggered_return,6,9,10,5.403238000,5.403369100,0.000197622,20000,4000000,20260901,"32 32 33 34 35 36 37 38 39"
table2b_dual_staggered_return,7,4,1,3.623427750,3.623695500,0.000207533,20000,4000000,20260901,"36 36 37 38"
table2b_dual_staggered_return,7,4,2,3.623522000,3.623695500,0.000207533,20000,4000000,20260901,"36 36 37 38"
table2b_dual_staggered_return,7,4,3,3.623711750,3.623695500,0.000207533,20000,4000000,20260901,"36 36 37 38"
table2b_dual_staggered_return,7,4,4,3.623499250,3.623695500,0.000207533,20000,4000000,20260901,"36 36 37 38"
table2b_dual_staggered_return,7,4,5,3.623210500,3.623695500,0.000207533,20000,4000000,20260901,"36 36 37 38"
table2b_dual_staggered_return,7,4,6,3.623873250,3.623695500,0.000207533,20000,4000000,20260901,"36 36 37 38"
table2b_dual_staggered_return,7,4,7,3.623994250,3.623695500,0.000207533,20000,4000000,20260901,"36 36 37 38"
table2b_dual_staggered_return,7,4,8,3.623711000,3.623695500,0.000207533,20000,4000000,20260901,"36 36 37 38"
table2b_dual_staggered_return,7,4,9,3.624192250,3.623695500,0.000207533,20000,4000000,20260901,"36 36 37 38"
table2b_dual_staggered_return,7,4,10,3.623813000,3.623695500,0.000207533,20000,4000000,20260901,"36 36 37 38"
table2b_dual_staggered_return,7,5,1,4.291515000,4.292149375,0.000251231,20000,4000000,20260901,"36 36 37 38 39"
table2b_dual_staggered_return,7,5,2,4.292074250,4.292149375,0.000251231,20000,4000000,20260901,"36 36 37 38 39"
table2b_dual_staggered_return,7,5,3,4.292295000,4.292149375,0.000251231,20000,4000000,20260901,"36 36 37 38 39"
table2b_dual_staggered_return,7,5,4,4.292055000,4.292149375,0.000251231,20000,4000000,20260901,"36 36 37 38 39"
table2b_dual_staggered_return,7,5,5,4.291745000,4.292149375,0.000251231,20000,4000000,20260901,"36 36 37 38 39"
table2b_dual_staggered_return,7,5,6,4.292418250,4.292149375,0.000251231,20000,4000000,20260901,"36 36 37 38 39"
table2b_dual_staggered_return,7,5,7,4.292479250,4.292149375,0.000251231,20000,4000000,20260901,"36 36 37 38 39"
table2b_dual_staggered_return,7,5,8,4.292135500,4.292149375,0.000251231,20000,4000000,20260901,"36 36 37 38 39"
table2b_dual_staggered_return,7,5,9,4.292714500,4.292149375,0.000251231,20000,4000000,20260901,"36 36 37 38 39"
table2b_dual_staggered_return,7,5,10,4.292062000,4.292149375,0.000251231,20000,4000000,20260901,"36 36 37 38 39"
table2b_dual_staggered_return,7,6,1,4.850360500,4.850704075,0.000213400,20000,4000000,20260901,"36 36 37 38 39 40"
table2b_dual_staggered_return,7,6,2,4.850744250,4.850704075,0.000213400,20000,4000000,20260901,"36 36 37 38 39 40"
