panel,n,m,replication,throughput,mean,halfwidth,warmup,steps,seed,loops
table2a_single_staggered,7,9,2,5.245643500,5.245048200,0.000302801,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2a_single_staggered,7,9,3,5.245007500,5.245048200,0.000302801,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2a_single_staggered,7,9,4,5.245023500,5.245048200,0.000302801,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2a_single_staggered,7,9,5,5.245668750,5.245048200,0.000302801,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2a_single_staggered,7,9,6,5.244433750,5.245048200,0.000302801,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2a_single_staggered,7,9,7,5.245057000,5.245048200,0.000302801,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2a_single_staggered,7,9,8,5.245008000,5.245048200,0.000302801,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2a_single_staggered,7,9,9,5.244412500,5.245048200,0.000302801,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2a_single_staggered,7,9,10,5.244915250,5.245048200,0.000302801,20000,4000000,20260901,"36 36 37 38 39 40 41 42 43"
table2a_single_staggered,8,4,1,3.310000250,3.310224600,0.000203501,20000,4000000,20260901,"40 40 41 42"
table2a_single_staggered,8,4,2,3.310277750,3.310224600,0.000203501,20000,4000000,20260901,"40 40 41 42"
table2a_single_staggered,8,4,3,3.310607250,3.310224600,0.000203501,20000,4000000,20260901,"40 40 41 42"
table2a_single_staggered,8,4,4,3.309973250,3.310224600,0.000203501,20000,4000000,20260901,"40 40 41 42"
table2a_single_staggered,8,4,5,3.310373750,3.310224600,0.000203501,20000,4000000,20260901,"40 40 41 42"
table2a_single_staggered,8,4,6,3.310364500,3.310224600,0.000203501,20000,4000000,20260901,"40 40 41 42"
table2a_single_staggered,8,4,7,3.310076250,3.310224600,0.000203501,20000,4000000,20260901,"40 40 41 42"
table2a_single_staggered,8,4,8,3.310630250,3.310224600,0.000203501,20000,4000000,20260901,"40 40 41 42"
table2a_single_staggered,8,4,9,3.309738000,3.310224600,0.000203501,20000,4000000,20260901,"40 40 41 42"
table2a_single_staggered,8,4,10,3.310204750,3.310224600,0.000203501,20000,4000000,20260901,"40 40 41 42"
table2a_single_staggered,8,5,1,3.895475000,3.895887725,0.000248954,20000,4000000,20260901,"40 40 41 42 43"
table2a_single_staggered,8,5,2,3.896248750,3.895887725,0.000248954,20000,4000000,20260901,"40 40 41 42 43"
table2a_single_staggered,8,5,3,3.896366500,3.895887725,0.000248954,20000,4000000,20260901,"40 40 41 42 43"
table2a_single_staggered,8,5,4,3.896062750,3.895887725,0.000248954,20000,4000000,20260901,"40 40 41 42 43"
table2a_single_staggered,8,5,5,3.896190500,3.895887725,0.000248954,20000,4000000,20260901,"40 40 41 42 43"
table2a_single_staggered,8,5,6,3.896131000,3.895887725,0.000248954,20000,4000000,20260901,"40 40 41 42 43"
table2a_single_staggered,8,5,7,3.895545250,3.895887725,0.000248954,20000,4000000,20260901,"40 40 41 42 43"
table2a_single_staggered,8,5,8,3.895791750,3.895887725,0.000248954,20000,4000000,20260901,"40 40 41 42 43"
table2a_single_staggered,8,5,9,3.895521750,3.895887725,0.000248954,20000,4000000,20260901,"40 40 41 42 43"
table2a_single_staggered,8,5,10,3.895544000,3.895887725,0.000248954,20000,4000000,20260901,"40 40 41 42 43"
table2a_single_staggered,8,6,1,4.408174500,4.407934625,0.000277044,20000,4000000,20260901,"40 40 41 42 43 44"
table2a_single_staggered,8,6,2,4.407919250,4.407934625,0.000277044,20000,4000000,20260901,"40 40 41 42 43 44"
table2a_single_staggered,8,6,3,4.408578250,4.407934625,0.000277044,20000,4000000,20260901,"40 40 41 42 43 44"
table2a_single_staggered,8,6,4,4.408163500,4.407934625,0.000277044,20000,4000000,20260901,"40 40 41 42 43 44"
table2a_single_staggered,8,6,5,4.408125000,4.407934625,0.000277044,20000,4000000,20260901,"40 40 41 42 43 44"
table2a_single_staggered,8,6,6,4.407995500,4.407934625,0.000277044,20000,4000000,20260901,"40 40 41 42 43 44"
table2a_single_staggered,8,6,7,4.407809250,4.407934625,0.000277044,20000,4000000,20260901,"40 40 41 42 43 44"
table2a_single_staggered,8,6,8,4.407742250,4.407934625,0.000277044,20000,4000000,20260901,"40 40 41 42 43 44"
table2a_single_staggered,8,6,9,4.407737000,4.407934625,0.000277044,20000,4000000,20260901,"40 40 41 42 43 44"
table2a_single_staggered,8,6,10,4.407101750,4.407934625,0.000277044,20000,4000000,20260901,"40 40 41 42 43 44"
table2a_single_staggered,8,7,1,4.856037500,4.855670150,0.000275750,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2a_single_staggered,8,7,2,4.855796750,4.855670150,0.000275750,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2a_single_staggered,8,7,3,4.855952750,4.855670150,0.000275750,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2a_single_staggered,8,7,4,4.855825500,4.855670150,0.000275750,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2a_single_staggered,8,7,5,4.855830500,4.855670150,0.000275750,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2a_single_staggered,8,7,6,4.855989000,4.855670150,0.000275750,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2a_single_staggered,8,7,7,4.855247500,4.855670150,0.000275750,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2a_single_staggered,8,7,8,4.855042250,4.855670150,0.000275750,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2a_single_staggered,8,7,9,4.855888000,4.855670150,0.000275750,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2a_single_staggered,8,7,10,4.855091750,4.855670150,0.000275750,20000,4000000,20260901,"40 40 41 42 43 44 45"
table2a_single_staggered,8,8,1,5.247175500,5.247150925,0.000287624,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2a_single_staggered,8,8,2,5.247034500,5.247150925,0.000287624,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2a_single_staggered,8,8,3,5.247599750,5.247150925,0.000287624,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2a_single_staggered,8,8,4,5.247553500,5.247150925,0.000287624,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2a_single_staggered,8,8,5,5.247438500,5.247150925,0.000287624,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2a_single_staggered,8,8,6,5.247273250,5.247150925,0.000287624,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2a_single_staggered,8,8,7,5.246654500,5.247150925,0.000287624,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2a_single_staggered,8,8,8,5.246445250,5.247150925,0.000287624,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2a_single_staggered,8,8,9,5.247509750,5.247150925,0.000287624,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2a_single_staggered,8,8,10,5.246824750,5.247150925,0.000287624,20000,4000000,20260901,"40 40 41 42 43 44 45 46"
table2a_single_staggered,8,9,1,5.589551500,5.589453325,0.000328085,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2a_single_staggered,8,9,2,5.589452750,5.589453325,0.000328085,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2a_single_staggered,8,9,3,5.589898250,5.589453325,0.000328085,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2a_single_staggered,8,9,4,5.589913500,5.589453325,0.000328085,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2a_single_staggered,8,9,5,5.590033000,5.589453325,0.000328085,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2a_single_staggered,8,9,6,5.589618500,5.589453325,0.000328085,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2a_single_staggered,8,9,7,5.588832250,5.589453325,0.000328085,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2a_single_staggered,8,9,8,5.588631000,5.589453325,0.000328085,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2a_single_staggered,8,9,9,5.589334000,5.589453325,0.000328085,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2a_single_staggered,8,9,10,5.589268500,5.589453325,0.000328085,20000,4000000,20260901,"40 40 41 42 43 44 45 46 47"
table2a_single_staggered,9,4,1,3.381444250,3.381273900,0.000229411,20000,4000000,20260901,"44 44 45 46"
table2a_single_staggered,9,4,2,3.380913500,3.381273900,0.000229411,20000,4000000,20260901,"44 44 45 46"
table2a_single_staggered,9,4,3,3.380807500,3.381273900,0.000229411,20000,4000000,20260901,"44 44 45 46"
table2a_single_staggered,9,4,4,3.381352500,3.381273900,0.000229411,20000,4000000,20260901,"44 44 45 46"
table2a_single_staggered,9,4,5,3.381190250,3.381273900,0.000229411,20000,4000000,20260901,"44 44 45 46"
table2a_single_staggered,9,4,6,3.380990000,3.381273900,0.000229411,20000,4000000,20260901,"44 44 45 46"
table2a_single_staggered,9,4,7,3.381452750,3.381273900,0.000229411,20000,4000000,20260901,"44 44 45 46"
table2a_single_staggered,9,4,8,3.381373000,3.381273900,0.000229411,20000,4000000,20260901,"44 44 45 46"
table2a_single_staggered,9,4,9,3.381298750,3.381273900,0.000229411,20000,4000000,20260901,"44 44 45 46"
table2a_single_staggered,9,4,10,3.381916500,3.381273900,0.000229411,20000,4000000,20260901,"44 44 45 46"
table2a_single_staggered,9,5,1,4.005312750,4.005110750,0.000256149,20000,4000000,20260901,"44 44 45 46 47"
table2a_single_staggered,9,5,2,4.005173750,4.005110750,0.000256149,20000,4000000,20260901,"44 44 45 46 47"
table2a_single_staggered,9,5,3,4.004595500,4.005110750,0.000256149,20000,4000000,20260901,"44 44 45 46 47"
table2a_single_staggered,9,5,4,4.004683750,4.005110750,0.000256149,20000,4000000,20260901,"44 44 45 46 47"
table2a_single_staggered,9,5,5,4.005341000,4.005110750,0.000256149,20000,4000000,20260901,"44 44 45 46 47"
table2a_single_staggered,9,5,6,4.004693750,4.005110750,0.000256149,20000,4000000,20260901,"44 44 45 46 47"
table2a_single_staggered,9,5,7,4.005023000,4.005110750,0.000256149,20000,4000000,20260901,"44 44 45 46 47"
table2a_single_staggered,9,5,8,4.005446500,4.005110750,0.000256149,20000,4000000,20260901,"44 44 45 46 47"
table2a_single_staggered,9,5,9,4.005169500,4.005110750,0.000256149,20000,4000000,20260901,"44 44 45 46 47"
table2a_single_staggered,9,5,10,4.005668000,4.005110750,0.000256149,20000,4000000,20260901,"44 44 45 46 47"
table2a_single_staggered,9,6,1,4.559693500,4.559221675,0.000247207,20000,4000000,20260901,"44 44 45 46 47 48"
table2a_single_staggered,9,6,2,4.559061250,4.559221675,0.000247207,20000,4000000,20260901,"44 44 45 46 47 48"
table2a_single_staggered,9,6,3,4.558860250,4.559221675,0.000247207,20000,4000000,20260901,"44 44 45 46 47 48"
table2a_single_staggered,9,6,4,4.558831750,4.559221675,0.000247207,20000,4000000,20260901,"44 44 45 46 47 48"
table2a_single_staggered,9,6,5,4.559178250,4.559221675,0.000247207,20000,4000000,20260901,"44 44 45 46 47 48"
table2a_single_staggered,9,6,6,4.558900500,4.559221675,0.000247207,20000,4000000,20260901,"44 44 45 46 47 48"
table2a_single_staggered,9,6,7,4.559155000,4.559221675,0.000247207,20000,4000000,20260901,"44 44 45 46 47 48"
table2a_single_staggered,9,6,8,4.559165000,4.559221675,0.000247207,20000,4000000,20260901,"44 44 45 46 47 48"
table2a_single_staggered,9,6,9,4.559669500,4.559221675,0.000247207,20000,4000000,20260901,"44 44 45 46 47 48"
table2a_single_staggered,9,6,10,4.559701750,4.559221675,0.000247207,20000,4000000,20260901,"44 44 45 46 47 48"
table2a_single_staggered,9,7,1,5.051712250,5.051542250,0.000218441,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2a_single_staggered,9,7,2,5.051402250,5.051542250,0.000218441,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2a_single_staggered,9,7,3,5.051317000,5.051542250,0.000218441,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2a_single_staggered,9,7,4,5.051485750,5.051542250,0.000218441,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2a_single_staggered,9,7,5,5.051379750,5.051542250,0.000218441,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2a_single_staggered,9,7,6,5.051297250,5.051542250,0.000218441,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2a_single_staggered,9,7,7,5.051466500,5.051542250,0.000218441,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2a_single_staggered,9,7,8,5.051426250,5.051542250,0.000218441,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2a_single_staggered,9,7,9,5.051601000,5.051542250,0.000218441,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2a_single_staggered,9,7,10,5.052334500,5.051542250,0.000218441,20000,4000000,20260901,"44 44 45 46 47 48 49"
table2a_single_staggered,9,8,1,5.489350500,5.488867025,0.000253608,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2a_single_staggered,9,8,2,5.488797500,5.488867025,0.000253608,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2a_single_staggered,9,8,3,5.488224250,5.488867025,0.000253608,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2a_single_staggered,9,8,4,5.488582250,5.488867025,0.000253608,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2a_single_staggered,9,8,5,5.488802000,5.488867025,0.000253608,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2a_single_staggered,9,8,6,5.488827250,5.488867025,0.000253608,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2a_single_staggered,9,8,7,5.488745500,5.488867025,0.000253608,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2a_single_staggered,9,8,8,5.488804000,5.488867025,0.000253608,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2a_single_staggered,9,8,9,5.489108250,5.488867025,0.000253608,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2a_single_staggered,9,8,10,5.489428750,5.488867025,0.000253608,20000,4000000,20260901,"44 44 45 46 47 48 49 50"
table2a_single_staggered,9,9,1,5.877750500,5.877395525,0.000291723,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2a_single_staggered,9,9,2,5.877218500,5.877395525,0.000291723,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2a_single_staggered,9,9,3,5.876816750,5.877395525,0.000291723,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2a_single_staggered,9,9,4,5.877047500,5.877395525,0.000291723,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2a_single_staggered,9,9,5,5.877590250,5.877395525,0.000291723,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2a_single_staggered,9,9,6,5.877522000,5.877395525,0.000291723,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2a_single_staggered,9,9,7,5.876969500,5.877395525,0.000291723,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2a_single_staggered,9,9,8,5.877176750,5.877395525,0.000291723,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2a_single_staggered,9,9,9,5.877820250,5.877395525,0.000291723,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
table2a_single_staggered,9,9,10,5.878043250,5.877395525,0.000291723,20000,4000000,20260901,"44 44 45 46 47 48 49 50 51"
