panel,n,m,replication,throughput,mean,halfwidth,warmup,steps,seed,loops
table2c_dual_staggered_turnaround,5,5,2,3.857978947,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,3,3.858082707,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,4,3.857698496,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,5,3.858575940,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,6,3.857935338,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,7,3.858606015,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,8,3.858327068,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,9,3.858045113,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,10,3.857024060,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,11,3.858130827,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,12,3.857829323,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,13,3.858330075,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,14,3.857103008,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,15,3.857270677,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,16,3.857987218,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,17,3.858592481,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,18,3.857033835,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,19,3.858319549,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,20,3.858678195,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,21,3.858212030,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,22,3.857484962,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,23,3.857618045,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,24,3.857951880,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,25,3.858233083,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,26,3.857372180,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,27,3.857469925,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,28,3.858107519,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,29,3.858180451,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,5,30,3.857450376,3.857909724,0.000178199,20000,1330000,20260901,"28 28 29 30 31"
table2c_dual_staggered_turnaround,5,6,1,4.209277444,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,2,4.208703008,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,3,4.209774436,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,4,4.208239098,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,5,4.208810526,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,6,4.208740602,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,7,4.209630075,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,8,4.209250376,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,9,4.209324060,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,10,4.208143609,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,11,4.208274436,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,12,4.208874436,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,13,4.208781203,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,14,4.207559398,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,15,4.208427820,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,16,4.208572932,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,17,4.208837594,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,18,4.208224812,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,19,4.209311278,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,20,4.210166165,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,21,4.208915038,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,22,4.208293233,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,23,4.208707519,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,24,4.209751880,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,25,4.208764662,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,26,4.208544361,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,27,4.207729323,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,28,4.208988722,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,29,4.209300752,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,6,30,4.208487218,4.208813534,0.000223074,20000,1330000,20260901,"28 28 29 30 31 32"
table2c_dual_staggered_turnaround,5,7,1,4.454448872,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,2,4.453832331,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,3,4.454751128,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,4,4.453372932,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,5,4.453321053,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,6,4.453585714,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,7,4.454891729,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,8,4.454372180,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,9,4.454319549,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,10,4.452936090,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,11,4.453137594,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,12,4.454284211,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,13,4.454171429,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,14,4.452501504,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,15,4.453549624,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,16,4.453840602,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,17,4.454171429,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,18,4.453274436,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,19,4.454869173,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,20,4.454350376,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,21,4.454174436,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,22,4.453782707,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,23,4.453965414,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,24,4.455404511,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,25,4.453810526,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,26,4.453171429,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,27,4.453257895,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,28,4.454721053,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,29,4.454427820,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,7,30,4.453918045,4.453953860,0.000247292,20000,1330000,20260901,"28 28 29 30 31 32 33"
table2c_dual_staggered_turnaround,5,8,1,4.620214286,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,2,4.619798496,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,3,4.620539098,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,4,4.619985714,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,5,4.619541353,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,6,4.619500000,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,7,4.621215789,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,8,4.620216541,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,9,4.620700000,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,10,4.619328571,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,11,4.619405263,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,12,4.619605263,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,13,4.619076692,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,14,4.618902256,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,15,4.619751128,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,16,4.620118045,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,17,4.620343609,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,18,4.619452632,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,19,4.620953383,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,20,4.620975188,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,21,4.620186466,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,22,4.619315789,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,23,4.620583459,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,24,4.621378947,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,25,4.620154135,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,26,4.619081203,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,27,4.619793233,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,28,4.620741353,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,29,4.620579699,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,8,30,4.620389474,4.620060902,0.000248129,20000,1330000,20260901,"28 28 29 30 31 32 33 34"
table2c_dual_staggered_turnaround,5,9,1,4.732153383,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,2,4.732058647,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,3,4.732944361,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,4,4.732271429,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,5,4.732481203,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,6,4.731643609,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,7,4.733256391,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,8,4.732468421,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,9,4.732819549,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,10,4.731295489,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,11,4.731665414,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,12,4.731902256,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,13,4.730868421,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,14,4.731857895,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,15,4.731663158,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,16,4.732745865,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,17,4.732363910,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,18,4.731787970,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,19,4.732578195,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,20,4.733533835,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,21,4.732655639,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,22,4.731871429,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,23,4.733592481,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,24,4.733375188,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,25,4.732931579,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,26,4.731152632,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,27,4.731869925,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,28,4.732884211,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,29,4.732963158,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,5,9,30,4.732739098,4.732346491,0.000263156,20000,1330000,20260901,"28 28 29 30 31 32 33 34 35"
table2c_dual_staggered_turnaround,6,4,1,3.539458647,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,2,3.539757895,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,3,3.539647368,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,4,3.540189474,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,5,3.540609023,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,6,3.540123308,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,7,3.539457895,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,8,3.539578947,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,9,3.539594737,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,10,3.539887970,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,11,3.539622556,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,12,3.539644361,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,13,3.539498496,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,14,3.540439850,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,15,3.538954887,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,16,3.540307519,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,17,3.539572932,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,18,3.539513534,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,19,3.539671429,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,20,3.538606767,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,21,3.539832331,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,22,3.539479699,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,23,3.539481955,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,24,3.539287970,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,25,3.539045113,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,26,3.538926316,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,27,3.540003008,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,28,3.539813534,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,29,3.539504511,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,4,30,3.538760902,3.539609098,0.000173834,20000,1330000,20260901,"32 32 33 34"
table2c_dual_staggered_turnaround,6,5,1,4.140619549,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,2,4.142589474,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,3,4.141150376,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,4,4.141522556,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,5,4.141645865,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,6,4.141943609,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,7,4.141037594,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,8,4.141772180,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,9,4.141668421,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,10,4.141706767,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,11,4.141342857,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,12,4.141990977,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,13,4.140166165,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,14,4.141920301,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,15,4.141263158,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,16,4.141386466,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,17,4.141713534,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,18,4.140551128,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,19,4.141817293,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,20,4.141068421,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,21,4.140736842,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,22,4.141285714,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,23,4.140724060,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,24,4.141021805,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,25,4.141315038,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,26,4.139974436,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,27,4.141932331,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,28,4.140990977,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,29,4.140592481,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,5,30,4.140664662,4.141270501,0.000223539,20000,1330000,20260901,"32 32 33 34 35"
table2c_dual_staggered_turnaround,6,6,1,4.610390226,4.610883434,0.000239415,20000,1330000,20260901,"32 32 33 34 35 36"
table2c_dual_staggered_turnaround,6,6,2,4.612066917,4.610883434,0.000239415,20000,1330000,20260901,"32 32 33 34 35 36"
table2c_dual_staggered_turnaround,6,6,3,4.611172932,4.610883434,0.000239415,20000,1330000,20260901,"32 32 33 34 35 36"
