panel,n,m,replication,throughput,mean,halfwidth,warmup,steps,seed,loops
table1b_dual_identical,4,6,7,3.495493500,3.495153350,0.000251282,20000,4000000,20260901,"24 24 24 24 24 24"
table1b_dual_identical,4,6,8,3.494777750,3.495153350,0.000251282,20000,4000000,20260901,"24 24 24 24 24 24"
table1b_dual_identical,4,6,9,3.495431250,3.495153350,0.000251282,20000,4000000,20260901,"24 24 24 24 24 24"
table1b_dual_identical,4,6,10,3.494725500,3.495153350,0.000251282,20000,4000000,20260901,"24 24 24 24 24 24"
table1b_dual_identical,4,7,1,3.610672000,3.610916175,0.000239486,20000,4000000,20260901,"24 24 24 24 24 24 24"
table1b_dual_identical,4,7,2,3.611299750,3.610916175,0.000239486,20000,4000000,20260901,"24 24 24 24 24 24 24"
table1b_dual_identical,4,7,3,3.610514500,3.610916175,0.000239486,20000,4000000,20260901,"24 24 24 24 24 24 24"
table1b_dual_identical,4,7,4,3.610988750,3.610916175,0.000239486,20000,4000000,20260901,"24 24 24 24 24 24 24"
table1b_dual_identical,4,7,5,3.611219750,3.610916175,0.000239486,20000,4000000,20260901,"24 24 24 24 24 24 24"
table1b_dual_identical,4,7,6,3.611200000,3.610916175,0.000239486,20000,4000000,20260901,"24 24 24 24 24 24 24"
table1b_dual_identical,4,7,7,3.610794000,3.610916175,0.000239486,20000,4000000,20260901,"24 24 24 24 24 24 24"
table1b_dual_identical,4,7,8,3.610546250,3.610916175,0.000239486,20000,4000000,20260901,"24 24 24 24 24 24 24"
table1b_dual_identical,4,7,9,3.611354750,3.610916175,0.000239486,20000,4000000,20260901,"24 24 24 24 24 24 24"
table1b_dual_identical,4,7,10,3.610572000,3.610916175,0.000239486,20000,4000000,20260901,"24 24 24 24 24 24 24"
table1b_dual_identical,4,8,1,3.688891750,3.688992625,0.000238787,20000,4000000,20260901,"24 24 24 24 24 24 24 24"
table1b_dual_identical,4,8,2,3.689551250,3.688992625,0.000238787,20000,4000000,20260901,"24 24 24 24 24 24 24 24"
table1b_dual_identical,4,8,3,3.689051500,3.688992625,0.000238787,20000,4000000,20260901,"24 24 24 24 24 24 24 24"
table1b_dual_identical,4,8,4,3.688692500,3.688992625,0.000238787,20000,4000000,20260901,"24 24 24 24 24 24 24 24"
table1b_dual_identical,4,8,5,3.689111250,3.688992625,0.000238787,20000,4000000,20260901,"24 24 24 24 24 24 24 24"
table1b_dual_identical,4,8,6,3.689279500,3.688992625,0.000238787,20000,4000000,20260901,"24 24 24 24 24 24 24 24"
table1b_dual_identical,4,8,7,3.688498500,3.688992625,0.000238787,20000,4000000,20260901,"24 24 24 24 24 24 24 24"
table1b_dual_identical,4,8,8,3.688713250,3.688992625,0.000238787,20000,4000000,20260901,"24 24 24 24 24 24 24 24"
table1b_dual_identical,4,8,9,3.689348500,3.688992625,0.000238787,20000,4000000,20260901,"24 24 24 24 24 24 24 24"
table1b_dual_identical,4,8,10,3.688788250,3.688992625,0.000238787,20000,4000000,20260901,"24 24 24 24 24 24 24 24"
table1b_dual_identical,4,9,1,3.743968500,3.744047150,0.000307766,20000,4000000,20260901,"24 24 24 24 24 24 24 24 24"
table1b_dual_identical,4,9,2,3.744784750,3.744047150,0.000307766,20000,4000000,20260901,"24 24 24 24 24 24 24 24 24"
table1b_dual_identical,4,9,3,3.744128500,3.744047150,0.000307766,20000,4000000,20260901,"24 24 24 24 24 24 24 24 24"
table1b_dual_identical,4,9,4,3.743541250,3.744047150,0.000307766,20000,4000000,20260901,"24 24 24 24 24 24 24 24 24"
table1b_dual_identical,4,9,5,3.744174750,3.744047150,0.000307766,20000,4000000,20260901,"24 24 24 24 24 24 24 24 24"
table1b_dual_identical,4,9,6,3.744466500,3.744047150,0.000307766,20000,4000000,20260901,"24 24 24 24 24 24 24 24 24"
table1b_dual_identical,4,9,7,3.743441000,3.744047150,0.000307766,20000,4000000,20260901,"24 24 24 24 24 24 24 24 24"
table1b_dual_identical,4,9,8,3.743767500,3.744047150,0.000307766,20000,4000000,20260901,"24 24 24 24 24 24 24 24 24"
table1b_dual_identical,4,9,9,3.744423250,3.744047150,0.000307766,20000,4000000,20260901,"24 24 24 24 24 24 24 24 24"
table1b_dual_identical,4,9,10,3.743775500,3.744047150,0.000307766,20000,4000000,20260901,"24 24 24 24 24 24 24 24 24"
table1b_dual_identical,5,4,1,3.300940250,3.300578275,0.000169745,20000,4000000,20260901,"28 28 28 28"
table1b_dual_identical,5,4,2,3.300878750,3.300578275,0.000169745,20000,4000000,20260901,"28 28 28 28"
table1b_dual_identical,5,4,3,3.300551750,3.300578275,0.000169745,20000,4000000,20260901,"28 28 28 28"
table1b_dual_identical,5,4,4,3.300688750,3.300578275,0.000169745,20000,4000000,20260901,"28 28 28 28"
table1b_dual_identical,5,4,5,3.300571000,3.300578275,0.000169745,20000,4000000,20260901,"28 28 28 28"
table1b_dual_identical,5,4,6,3.300638750,3.300578275,0.000169745,20000,4000000,20260901,"28 28 28 28"
table1b_dual_identical,5,4,7,3.300309250,3.300578275,0.000169745,20000,4000000,20260901,"28 28 28 28"
table1b_dual_identical,5,4,8,3.300662750,3.300578275,0.000169745,20000,4000000,20260901,"28 28 28 28"
table1b_dual_identical,5,4,9,3.300279250,3.300578275,0.000169745,20000,4000000,20260901,"28 28 28 28"
table1b_dual_identical,5,4,10,3.300262250,3.300578275,0.000169745,20000,4000000,20260901,"28 28 28 28"
table1b_dual_identical,5,5,1,3.728089250,3.728227000,0.000232538,20000,4000000,20260901,"28 28 28 28 28"
table1b_dual_identical,5,5,2,3.728450250,3.728227000,0.000232538,20000,4000000,20260901,"28 28 28 28 28"
table1b_dual_identical,5,5,3,3.727934750,3.728227000,0.000232538,20000,4000000,20260901,"28 28 28 28 28"
table1b_dual_identical,5,5,4,3.728241750,3.728227000,0.000232538,20000,4000000,20260901,"28 28 28 28 28"
table1b_dual_identical,5,5,5,3.728659750,3.728227000,0.000232538,20000,4000000,20260901,"28 28 28 28 28"
table1b_dual_identical,5,5,6,3.728179000,3.728227000,0.000232538,20000,4000000,20260901,"28 28 28 28 28"
table1b_dual_identical,5,5,7,3.728286500,3.728227000,0.000232538,20000,4000000,20260901,"28 28 28 28 28"
table1b_dual_identical,5,5,8,3.728726500,3.728227000,0.000232538,20000,4000000,20260901,"28 28 28 28 28"
table1b_dual_identical,5,5,9,3.727662250,3.728227000,0.000232538,20000,4000000,20260901,"28 28 28 28 28"
table1b_dual_identical,5,5,10,3.728040000,3.728227000,0.000232538,20000,4000000,20260901,"28 28 28 28 28"
table1b_dual_identical,5,6,1,4.025068500,4.025219000,0.000368096,20000,4000000,20260901,"28 28 28 28 28 28"
table1b_dual_identical,5,6,2,4.025648750,4.025219000,0.000368096,20000,4000000,20260901,"28 28 28 28 28 28"
table1b_dual_identical,5,6,3,4.024609500,4.025219000,0.000368096,20000,4000000,20260901,"28 28 28 28 28 28"
table1b_dual_identical,5,6,4,4.025101250,4.025219000,0.000368096,20000,4000000,20260901,"28 28 28 28 28 28"
table1b_dual_identical,5,6,5,4.025497500,4.025219000,0.000368096,20000,4000000,20260901,"28 28 28 28 28 28"
table1b_dual_identical,5,6,6,4.025350250,4.025219000,0.000368096,20000,4000000,20260901,"28 28 28 28 28 28"
table1b_dual_identical,5,6,7,4.025789750,4.025219000,0.000368096,20000,4000000,20260901,"28 28 28 28 28 28"
table1b_dual_identical,5,6,8,4.025963500,4.025219000,0.000368096,20000,4000000,20260901,"28 28 28 28 28 28"
table1b_dual_identical,5,6,9,4.024581500,4.025219000,0.000368096,20000,4000000,20260901,"28 28 28 28 28 28"
table1b_dual_identical,5,6,10,4.024579500,4.025219000,0.000368096,20000,4000000,20260901,"28 28 28 28 28 28"
table1b_dual_identical,5,7,1,4.231495250,4.231775275,0.000414827,20000,4000000,20260901,"28 28 28 28 28 28 28"
table1b_dual_identical,5,7,2,4.231753750,4.231775275,0.000414827,20000,4000000,20260901,"28 28 28 28 28 28 28"
table1b_dual_identical,5,7,3,4.230953000,4.231775275,0.000414827,20000,4000000,20260901,"28 28 28 28 28 28 28"
table1b_dual_identical,5,7,4,4.231616500,4.231775275,0.000414827,20000,4000000,20260901,"28 28 28 28 28 28 28"
table1b_dual_identical,5,7,5,4.232078500,4.231775275,0.000414827,20000,4000000,20260901,"28 28 28 28 28 28 28"
table1b_dual_identical,5,7,6,4.232003000,4.231775275,0.000414827,20000,4000000,20260901,"28 28 28 28 28 28 28"
table1b_dual_identical,5,7,7,4.232579500,4.231775275,0.000414827,20000,4000000,20260901,"28 28 28 28 28 28 28"
table1b_dual_identical,5,7,8,4.232682500,4.231775275,0.000414827,20000,4000000,20260901,"28 28 28 28 28 28 28"
table1b_dual_identical,5,7,9,4.231002250,4.231775275,0.000414827,20000,4000000,20260901,"28 28 28 28 28 28 28"
table1b_dual_identical,5,7,10,4.231588500,4.231775275,0.000414827,20000,4000000,20260901,"28 28 28 28 28 28 28"
table1b_dual_identical,5,8,1,4.377352000,4.378125225,0.000515056,20000,4000000,20260901,"28 28 28 28 28 28 28 28"
table1b_dual_identical,5,8,2,4.378244250,4.378125225,0.000515056,20000,4000000,20260901,"28 28 28 28 28 28 28 28"
table1b_dual_identical,5,8,3,4.377540750,4.378125225,0.000515056,20000,4000000,20260901,"28 28 28 28 28 28 28 28"
table1b_dual_identical,5,8,4,4.378048750,4.378125225,0.000515056,20000,4000000,20260901,"28 28 28 28 28 28 28 28"
table1b_dual_identical,5,8,5,4.378430000,4.378125225,0.000515056,20000,4000000,20260901,"28 28 28 28 28 28 28 28"
table1b_dual_identical,5,8,6,4.378834250,4.378125225,0.000515056,20000,4000000,20260901,"28 28 28 28 28 28 28 28"
table1b_dual_identical,5,8,7,4.379176500,4.378125225,0.000515056,20000,4000000,20260901,"28 28 28 28 28 28 28 28"
table1b_dual_identical,5,8,8,4.378863750,4.378125225,0.000515056,20000,4000000,20260901,"28 28 28 28 28 28 28 28"
table1b_dual_identical,5,8,9,4.376961500,4.378125225,0.000515056,20000,4000000,20260901,"28 28 28 28 28 28 28 28"
table1b_dual_identical,5,8,10,4.377800500,4.378125225,0.000515056,20000,4000000,20260901,"28 28 28 28 28 28 28 28"
table1b_dual_identical,5,9,1,4.483762500,4.484620125,0.000495256,20000,4000000,20260901,"28 28 28 28 28 28 28 28 28"
table1b_dual_identical,5,9,2,4.484709750,4.484620125,0.000495256,20000,4000000,20260901,"28 28 28 28 28 28 28 28 28"
table1b_dual_identical,5,9,3,4.484415000,4.484620125,0.000495256,20000,4000000,20260901,"28 28 28 28 28 28 28 28 28"
table1b_dual_identical,5,9,4,4.484367750,4.484620125,0.000495256,20000,4000000,20260901,"28 28 28 28 28 28 28 28 28"
table1b_dual_identical,5,9,5,4.484939250,4.484620125,0.000495256,20000,4000000,20260901,"28 28 28 28 28 28 28 28 28"
table1b_dual_identical,5,9,6,4.485541750,4.484620125,0.000495256,20000,4000000,20260901,"28 28 28 28 28 28 28 28 28"
table1b_dual_identical,5,9,7,4.485540750,4.484620125,0.000495256,20000,4000000,20260901,"28 28 28 28 28 28 28 28 28"
table1b_dual_identical,5,9,8,4.485235750,4.484620125,0.000495256,20000,4000000,20260901,"28 28 28 28 28 28 28 28 28"
table1b_dual_identical,5,9,9,4.483640750,4.484620125,0.000495256,20000,4000000,20260901,"28 28 28 28 28 28 28 28 28"
table1b_dual_identical,5,9,10,4.484048000,4.484620125,0.000495256,20000,4000000,20260901,"28 28 28 28 28 28 28 28 28"
table1b_dual_identical,6,4,1,3.490985750,3.491269600,0.000222597,20000,4000000,20260901,"32 32 32 32"
table1b_dual_identical,6,4,2,3.491395500,3.491269600,0.000222597,20000,4000000,20260901,"32 32 32 32"
table1b_dual_identical,6,4,3,3.491292000,3.491269600,0.000222597,20000,4000000,20260901,"32 32 32 32"
table1b_dual_identical,6,4,4,3.491487500,3.491269600,0.000222597,20000,4000000,20260901,"32 32 32 32"
table1b_dual_identical,6,4,5,3.491288250,3.491269600,0.000222597,20000,4000000,20260901,"32 32 32 32"
table1b_dual_identical,6,4,6,3.491584500,3.491269600,0.000222597,20000,4000000,20260901,"32 32 32 32"
table1b_dual_identical,6,4,7,3.491709750,3.491269600,0.000222597,20000,4000000,20260901,"32 32 32 32"
table1b_dual_identical,6,4,8,3.490929500,3.491269600,0.000222597,20000,4000000,20260901,"32 32 32 32"
table1b_dual_identical,6,4,9,3.490707500,3.491269600,0.000222597,20000,4000000,20260901,"32 32 32 32"
table1b_dual_identical,6,4,10,3.491315750,3.491269600,0.000222597,20000,4000000,20260901,"32 32 32 32"
table1b_dual_identical,6,5,1,4.043457750,4.043866250,0.000351367,20000,4000000,20260901,"32 32 32 32 32"
table1b_dual_identical,6,5,2,4.043699000,4.043866250,0.000351367,20000,4000000,20260901,"32 32 32 32 32"
table1b_dual_identical,6,5,3,4.043846750,4.043866250,0.000351367,20000,4000000,20260901,"32 32 32 32 32"
table1b_dual_identical,6,5,4,4.044391500,4.043866250,0.000351367,20000,4000000,20260901,"32 32 32 32 32"
table1b_dual_identical,6,5,5,4.044032750,4.043866250,0.000351367,20000,4000000,20260901,"32 32 32 32 32"
table1b_dual_identical,6,5,6,4.044089000,4.043866250,0.000351367,20000,4000000,20260901,"32 32 32 32 32"
table1b_dual_identical,6,5,7,4.044650250,4.043866250,0.000351367,20000,4000000,20260901,"32 32 32 32 32"
table1b_dual_identical,6,5,8,4.043643500,4.043866250,0.000351367,20000,4000000,20260901,"32 32 32 32 32"
table1b_dual_identical,6,5,9,4.042891750,4.043866250,0.000351367,20000,4000000,20260901,"32 32 32 32 32"
table1b_dual_identical,6,5,10,4.043960250,4.043866250,0.000351367,20000,4000000,20260901,"32 32 32 32 32"
table1b_dual_identical,6,6,1,4.462681250,4.462752150,0.000290182,20000,4000000,20260901,"32 32 32 32 32 32"
table1b_dual_identical,6,6,2,4.462303500,4.462752150,0.000290182,20000,4000000,20260901,"32 32 32 32 32 32"
table1b_dual_identical,6,6,3,4.462583750,4.462752150,0.000290182,20000,4000000,20260901,"32 32 32 32 32 32"
table1b_dual_identical,6,6,4,4.463215000,4.462752150,0.000290182,20000,4000000,20260901,"32 32 32 32 32 32"
table1b_dual_identical,6,6,5,4.463266000,4.462752150,0.000290182,20000,4000000,20260901,"32 32 32 32 32 32"
table1b_dual_identical,6,6,6,4.462997000,4.462752150,0.000290182,20000,4000000,20260901,"32 32 32 32 32 32"
table1b_dual_identical,6,6,7,4.463166000,4.462752150,0.000290182,20000,4000000,20260901,"32 32 32 32 32 32"
table1b_dual_identical,6,6,8,4.462087000,4.462752150,0.000290182,20000,4000000,20260901,"32 32 32 32 32 32"
table1b_dual_identical,6,6,9,4.462446000,4.462752150,0.000290182,20000,4000000,20260901,"32 32 32 32 32 32"
table1b_dual_identical,6,6,10,4.462776000,4.462752150,0.000290182,20000,4000000,20260901,"32 32 32 32 32 32"
table1b_dual_identical,6,7,1,4.773687500,4.773858700,0.000261151,20000,4000000,20260901,"32 32 32 32 32 32 32"
table1b_dual_identical,6,7,2,4.773562250,4.773858700,0.000261151,20000,4000000,20260901,"32 32 32 32 32 32 32"
table1b_dual_identical,6,7,3,4.773479000,4.773858700,0.000261151,20000,4000000,20260901,"32 32 32 32 32 32 32"
table1b_dual_identical,6,7,4,4.774506750,4.773858700,0.000261151,20000,4000000,20260901,"32 32 32 32 32 32 32"
table1b_dual_identical,6,7,5,4.774215750,4.773858700,0.000261151,20000,4000000,20260901,"32 32 32 32 32 32 32"
table1b_dual_identical,6,7,6,4.774270500,4.773858700,0.000261151,20000,4000000,20260901,"32 32 32 32 32 32 32"
table1b_dual_identical,6,7,7,4.773911750,4.773858700,0.000261151,20000,4000000,20260901,"32 32 32 32 32 32 32"
table1b_dual_identical,6,7,8,4.773409000,4.773858700,0.000261151,20000,4000000,20260901,"32 32 32 32 32 32 32"
table1b_dual_identical,6,7,9,4.773749750,4.773858700,0.000261151,20000,4000000,20260901,"32 32 32 32 32 32 32"
table1b_dual_identical,6,7,10,4.773794750,4.773858700,0.000261151,20000,4000000,20260901,"32 32 32 32 32 32 32"
table1b_dual_identical,6,8,1,5.004655250,5.004458025,0.000420677,20000,4000000,20260901,"32 32 32 32 32 32 32 32"
table1b_dual_identical,6,8,2,5.003917000,5.004458025,0.000420677,20000,4000000,20260901,"32 32 32 32 32 32 32 32"
table1b_dual_identical,6,8,3,5.004152750,5.004458025,0.000420677,20000,4000000,20260901,"32 32 32 32 32 32 32 32"
table1b_dual_identical,6,8,4,5.005544000,5.004458025,0.000420677,20000,4000000,20260901,"32 32 32 32 32 32 32 32"
table1b_dual_identical,6,8,5,5.004752500,5.004458025,0.000420677,20000,4000000,20260901,"32 32 32 32 32 32 32 32"
table1b_dual_identical,6,8,6,5.005169750,5.004458025,0.000420677,20000,4000000,20260901,"32 32 32 32 32 32 32 32"
table1b_dual_identical,6,8,7,5.004034000,5.004458025,0.000420677,20000,4000000,20260901,"32 32 32 32 32 32 32 32"
table1b_dual_identical,6,8,8,5.003628250,5.004458025,0.000420677,20000,4000000,20260901,"32 32 32 32 32 32 32 32"
table1b_dual_identical,6,8,9,5.004483000,5.004458025,0.000420677,20000,4000000,20260901,"32 32 32 32 32 32 32 32"
table1b_dual_identical,6,8,10,5.004243750,5.004458025,0.000420677,20000,4000000,20260901,"32 32 32 32 32 32 32 32"
table1b_dual_identical,6,9,1,5.177167750,5.176991900,0.000492012,20000,4000000,20260901,"32 32 32 32 32 32 32 32 32"
table1b_dual_identical,6,9,2,5.176305500,5.176991900,0.000492012,20000,4000000,20260901,"32 32 32 32 32 32 32 32 32"
table1b_dual_identical,6,9,3,5.176589250,5.176991900,0.000492012,20000,4000000,20260901,"32 32 32 32 32 32 32 32 32"
table1b_dual_identical,6,9,4,5.178331250,5.176991900,0.000492012,20000,4000000,20260901,"32 32 32 32 32 32 32 32 32"
table1b_dual_identical,6,9,5,5.176947500,5.176991900,0.000492012,20000,4000000,20260901,"32 32 32 32 32 32 32 32 32"
table1b_dual_identical,6,9,6,5.177922250,5.176991900,0.000492012,20000,4000000,20260901,"32 32 32 32 32 32 32 32 32"
table1b_dual_identical,6,9,7,5.176534750,5.176991900,0.000492012,20000,4000000,20260901,"32 32 32 32 32 32 32 32 32"
table1b_dual_identical,6,9,8,5.176255000,5.176991900,0.000492012,20000,4000000,20260901,"32 32 32 32 32 32 32 32 32"
table1b_dual_identical,6,9,9,5.177226750,5.176991900,0.000492012,20000,4000000,20260901,"32 32 32 32 32 32 32 32 32"
table1b_dual_identical,6,9,10,5.176639000,5.176991900,0.000492012,20000,4000000,20260901,"32 32 32 32 32 32 32 32 32"
table1b_dual_identical,7,4,1,3.606080250,3.605715000,0.000187169,20000,4000000,20260901,"36 36 36 36"
table1b_dual_identical,7,4,2,3.605525500,3.605715000,0.000187169,20000,4000000,20260901,"36 36 36 36"
table1b_dual_identical,7,4,3,3.605939500,3.605715000,0.000187169,20000,4000000,20260901,"36 36 36 36"
table1b_dual_identical,7,4,4,3.605927250,3.605715000,0.000187169,20000,4000000,20260901,"36 36 36 36"
table1b_dual_identical,7,4,5,3.605410750,3.605715000,0.000187169,20000,4000000,20260901,"36 36 36 36"
table1b_dual_identical,7,4,6,3.605857000,3.605715000,0.000187169,20000,4000000,20260901,"36 36 36 36"
table1b_dual_identical,7,4,7,3.605487250,3.605715000,0.000187169,20000,4000000,20260901,"36 36 36 36"
table1b_dual_identical,7,4,8,3.605545750,3.605715000,0.000187169,20000,4000000,20260901,"36 36 36 36"
table1b_dual_identical,7,4,9,3.605968250,3.605715000,0.000187169,20000,4000000,20260901,"36 36 36 36"
table1b_dual_identical,7,4,10,3.605408500,3.605715000,0.000187169,20000,4000000,20260901,"36 36 36 36"
table1b_dual_identical,7,5,1,4.244169000,4.243426650,0.000222529,20000,4000000,20260901,"36 36 36 36 36"
table1b_dual_identical,7,5,2,4.242969000,4.243426650,0.000222529,20000,4000000,20260901,"36 36 36 36 36"
table1b_dual_identical,7,5,3,4.243268250,4.243426650,0.000222529,20000,4000000,20260901,"36 36 36 36 36"
table1b_dual_identical,7,5,4,4.243526500,4.243426650,0.000222529,20000,4000000,20260901,"36 36 36 36 36"
table1b_dual_identical,7,5,5,4.243426500,4.243426650,0.000222529,20000,4000000,20260901,"36 36 36 36 36"
table1b_dual_identical,7,5,6,4.243184250,4.243426650,0.000222529,20000,4000000,20260901,"36 36 36 36 36"
table1b_dual_identical,7,5,7,4.243355500,4.243426650,0.000222529,20000,4000000,20260901,"36 36 36 36 36"
table1b_dual_identical,7,5,8,4.243381750,4.243426650,0.000222529,20000,4000000,20260901,"36 36 36 36 36"
table1b_dual_identical,7,5,9,4.243511250,4.243426650,0.000222529,20000,4000000,20260901,"36 36 36 36 36"
table1b_dual_identical,7,5,10,4.243474500,4.243426650,0.000222529,20000,4000000,20260901,"36 36 36 36 36"
table1b_dual_identical,7,6,1,4.756881000,4.756151050,0.000266112,20000,4000000,20260901,"36 36 36 36 36 36"
table1b_dual_identical,7,6,2,4.756234500,4.756151050,0.000266112,20000,4000000,20260901,"36 36 36 36 36 36"
table1b_dual_identical,7,6,3,4.756231500,4.756151050,0.000266112,20000,4000000,20260901,"36 36 36 36 36 36"
table1b_dual_identical,7,6,4,4.756548750,4.756151050,0.000266112,20000,4000000,20260901,"36 36 36 36 36 36"
table1b_dual_identical,7,6,5,4.755578250,4.756151050,0.000266112,20000,4000000,20260901,"36 36 36 36 36 36"
table1b_dual_identical,7,6,6,4.756103250,4.756151050,0.000266112,20000,4000000,20260901,"36 36 36 36 36 36"
table1b_dual_identical,7,6,7,4.756052250,4.756151050,0.000266112,20000,4000000,20260901,"36 36 36 36 36 36"
table1b_dual_identical,7,6,8,4.755713250,4.756151050,0.000266112,20000,4000000,20260901,"36 36 36 36 36 36"
table1b_dual_identical,7,6,9,4.756075750,4.756151050,0.000266112,20000,4000000,20260901,"36 36 36 36 36 36"
table1b_dual_identical,7,6,10,4.756092000,4.756151050,0.000266112,20000,4000000,20260901,"36 36 36 36 36 36"
table1b_dual_identical,7,7,1,5.159575000,5.158574700,0.000417940,20000,4000000,20260901,"36 36 36 36 36 36 36"
table1b_dual_identical,7,7,2,5.159068500,5.158574700,0.000417940,20000,4000000,20260901,"36 36 36 36 36 36 36"
table1b_dual_identical,7,7,3,5.158496750,5.158574700,0.000417940,20000,4000000,20260901,"36 36 36 36 36 36 36"
table1b_dual_identical,7,7,4,5.158976250,5.158574700,0.000417940,20000,4000000,20260901,"36 36 36 36 36 36 36"
table1b_dual_identical,7,7,5,5.157567250,5.158574700,0.000417940,20000,4000000,20260901,"36 36 36 36 36 36 36"
table1b_dual_identical,7,7,6,5.158075500,5.158574700,0.000417940,20000,4000000,20260901,"36 36 36 36 36 36 36"
table1b_dual_identical,7,7,7,5.158942750,5.158574700,0.000417940,20000,4000000,20260901,"36 36 36 36 36 36 36"
table1b_dual_identical,7,7,8,5.158083000,5.158574700,0.000417940,20000,4000000,20260901,"36 36 36 36 36 36 36"
table1b_dual_identical,7,7,9,5.158505500,5.158574700,0.000417940,20000,4000000,20260901,"36 36 36 36 36 36 36"
table1b_dual_identical,7,7,10,5.158456500,5.158574700,0.000417940,20000,4000000,20260901,"36 36 36 36 36 36 36"
table1b_dual_identical,7,8,1,5.472078000,5.471097600,0.000496833,20000,4000000,20260901,"36 36 36 36 36 36 36 36"
table1b_dual_identical,7,8,2,5.471552750,5.471097600,0.000496833,20000,4000000,20260901,"36 36 36 36 36 36 36 36"
table1b_dual_identical,7,8,3,5.471147500,5.471097600,0.000496833,20000,4000000,20260901,"36 36 36 36 36 36 36 36"
table1b_dual_identical,7,8,4,5.472128500,5.471097600,0.000496833,20000,4000000,20260901,"36 36 36 36 36 36 36 36"
table1b_dual_identical,7,8,5,5.470385250,5.471097600,0.000496833,20000,4000000,20260901,"36 36 36 36 36 36 36 36"
table1b_dual_identical,7,8,6,5.470082250,5.471097600,0.000496833,20000,4000000,20260901,"36 36 36 36 36 36 36 36"
table1b_dual_identical,7,8,7,5.470893750,5.471097600,0.000496833,20000,4000000,20260901,"36 36 36 36 36 36 36 36"
table1b_dual_identical,7,8,8,5.470383000,5.471097600,0.000496833,20000,4000000,20260901,"36 36 36 36 36 36 36 36"
table1b_dual_identical,7,8,9,5.471097250,5.471097600,0.000496833,20000,4000000,20260901,"36 36 36 36 36 36 36 36"
table1b_dual_identical,7,8,10,5.471227750,5.471097600,0.000496833,20000,4000000,20260901,"36 36 36 36 36 36 36 36"
table1b_dual_identical,7,9,1,5.714931750,5.713854800,0.000520997,20000,4000000,20260901,"36 36 36 36 36 36 36 36 36"
table1b_dual_identical,7,9,2,5.714425250,5.713854800,0.000520997,20000,4000000,20260901,"36 36 36 36 36 36 36 36 36"
