k,cfg_forward,cfg_backward,phase3_mean,phase3_m_eff,phase3_eps_i,recheck_mean,recheck_var,recheck_m_eff,rel_gap_to_xS,z_vs_xS,z_vs_xS_scaled,beats_xS,counterexample,eps_c_precise
3680,"(0, 1, 0, 0, 5)","(0, 0, 1, 3, 0)",0.9712156863,4998,0.001440552135,0.9705182021,0.0004384409832,249999,1.266556109e-05,0.206166,-16.0634,0,0,0.0001555931189
3685,"(0, 1, 0, 1, 4)","(0, 0, 1, 2, 1)",0.9705682982,27929,0.0003818688655,0.970510674,0.000437245975,249999,4.908750916e-06,0.0799569,-16.2005,0,0,0.0001477396259
3643,"(0, 0, 0, 2, 4)","(0, 1, 1, 1, 1)",0.9706515471,6173,0.0008103015584,0.970503222,0.0004358244832,249999,-2.769749267e-06,-0.0451517,-16.3386,0,0,0.0001399461461
3554,"(0, 0, 0, 1, 4)","(0, 1, 1, 1, 2)",0.9705334134,4998,0.0007575861928,0.9704825779,0.0004611611848,249999,-2.404121435e-05,-0.386427,-16.4518,0,0,0.0001206990788
3553,"(0, 0, 0, 1, 3)","(0, 1, 1, 1, 3)",0.9707779335,4994,0.001013302381,0.9704791499,0.0004626916738,249999,-2.757340686e-05,-0.44283,-16.4947,0,0,0.0001172881054
3729,"(0, 0, 0, 1, 1)","(0, 1, 1, 3, 3)",0.9707320928,4998,0.0009470746369,0.9704716617,0.0004235076981,249997,-3.528923485e-05,-0.579314,-16.9867,0,0,0.0001064292503
3731,"(0, 0, 0, 1, 3)","(0, 1, 1, 3, 1)",0.9706368816,7196,0.0007335441019,0.9704544433,0.0004168422415,249996,-5.30308979e-05,-0.873903,-17.344,0,0,8.814485311e-05
3686,"(0, 1, 0, 1, 5)","(0, 0, 1, 2, 0)",0.9705570999,6979,0.0006730765491,0.9704376573,0.0004363028993,249997,-7.032705141e-05,-1.14614,-17.4346,0,0,7.242274721e-05
3689,"(0, 1, 0, 2, 2)","(0, 0, 1, 1, 3)",0.9707780668,4997,0.00101196244,0.9704355492,0.000439993267,249997,-7.24991405e-05,-1.17909,-17.4337,0,0,7.054730002e-05
3725,"(0, 0, 0, 0, 2)","(0, 1, 1, 4, 2)",0.9705367073,4999,0.0007422184697,0.9704183937,0.0004233115179,249999,-9.017605811e-05,-1.48052,-17.8893,0,0,5.152223335e-05
3546,"(0, 0, 0, 0, 3)","(0, 1, 1, 2, 3)",0.9707806193,7234,0.0009026130418,0.9704134617,0.0004673816332,249999,-9.525796403e-05,-1.52593,-17.5363,0,0,4.997032421e-05
3774,"(0, 1, 0, 0, 1)","(0, 0, 1, 4, 3)",0.9705997643,16123,0.0004980522828,0.9704019801,0.0004244037842,249990,-0.0001070884686,-1.75707,-18.1554,0,0,3.469838822e-05
3550,"(0, 0, 0, 1, 0)","(0, 1, 1, 1, 6)",0.9705388155,4998,0.0007682190689,0.9703936687,0.0004712444867,249997,-0.0001156524095,-1.84874,-17.8253,0,0,2.988008907e-05
3740,"(0, 0, 0, 3, 2)","(0, 1, 1, 1, 2)",0.9707184116,4986,0.0009111368911,0.970374063,0.0004180230263,249998,-0.0001358539676,-2.23724,-18.6955,0,0,5.411535141e-06
3586,"(0, 1, 0, 0, 1)","(0, 0, 1, 2, 5)",0.970559436,6099,0.0007384731578,0.9703677109,0.0004694795235,249998,-0.0001423990599,-2.27848,-18.2702,0,0,2.991941371e-06
3779,"(0, 1, 0, 1, 1)","(0, 0, 1, 3, 3)",0.9711831832,4995,0.001394948588,0.9703492856,0.0004240267221,249996,-0.0001613843674,-2.64852,-19.05,0,0,0
3691,"(0, 1, 0, 2, 4)","(0, 0, 1, 1, 1)",0.9707879576,4999,0.001011869846,0.970332992,0.0004354167507,249994,-0.0001781731335,-2.90518,-19.2008,0,0,0
394,"(0, 0, 0, 0, 4)","(0, 0, 1, 3, 2)",0.9705049069,4993,0.0007528246908,0.9703016052,0.0004674460822,249999,-0.0002105137768,-3.37209,-19.381,0,0,0
3775,"(0, 1, 0, 0, 2)","(0, 0, 1, 4, 2)",0.9705745149,4999,0.0007787210805,0.9702698062,0.0004225844322,249998,-0.0002432792114,-3.99583,-20.4102,0,0,0
351,"(0, 0, 0, 1, 1)","(0, 0, 1, 1, 6)",0.9705786715,24990,0.0004269351978,0.970244202,0.0005001450316,249998,-0.000269661539,-4.24458,-19.9755,0,0,0
3742,"(0, 0, 0, 3, 4)","(0, 1, 1, 1, 0)",0.9706086435,4998,0.000816554825,0.9702196818,0.0004118832509,249998,-0.0002949269144,-4.87411,-21.3894,0,0,0
355,"(0, 0, 0, 1, 5)","(0, 0, 1, 1, 2)",0.9706403196,5883,0.0008371778954,0.9702176129,0.0004876071577,249999,-0.0002970586758,-4.70698,-20.5424,0,0,0
3781,"(0, 1, 0, 1, 3)","(0, 0, 1, 3, 1)",0.9707455927,9473,0.0007609634941,0.9702090522,0.0004178605987,249995,-0.0003058795282,-5.03767,-21.496,0,0,0
406,"(0, 0, 0, 2, 2)","(0, 0, 1, 1, 4)",0.9707292933,5264,0.0009405021712,0.970202132,0.0004664983714,249995,-0.0003130099726,-5.01649,-21.0328,0,0,0
407,"(0, 0, 0, 2, 3)","(0, 0, 1, 1, 3)",0.9706222404,9784,0.0006583176488,0.9701963376,0.0004659830837,249998,-0.000318980541,-5.11363,-21.1344,0,0,0
4370,"(0, 0, 1, 1, 2)","(0, 1, 1, 2, 2)",0.9707028056,4990,0.0008984316296,0.9701827731,0.0004139173763,249993,-0.0003329572236,-5.49611,-21.9916,0,0,0
3655,"(0, 0, 1, 0, 4)","(0, 1, 0, 3, 1)",0.9705296237,4996,0.0007513615518,0.970169646,0.0004392543726,249997,-0.0003464832431,-5.63736,-21.8965,0,0,0
408,"(0, 0, 0, 2, 4)","(0, 0, 1, 1, 2)",0.9708105242,4998,0.001062578671,0.9701636607,0.000464835754,249999,-0.0003526505225,-5.65694,-21.6875,0,0,0
3592,"(0, 1, 0, 1, 0)","(0, 0, 1, 1, 6)",0.9705217043,4999,0.000764385626,0.9701495326,0.0004723545429,249999,-0.0003672079367,-5.86641,-21.8315,0,0,0
3829,"(0, 0, 0, 1, 2)","(0, 1, 1, 4, 1)",0.9705729146,4999,0.0007575939676,0.9701379771,0.0003976324541,249998,-0.0003791146074,-6.31787,-22.9705,0,0,0
3653,"(0, 0, 1, 0, 2)","(0, 1, 0, 3, 3)",0.9707409058,5608,0.0009235590641,0.9701351078,0.0004470273233,249993,-0.0003820711281,-6.18937,-22.3777,0,0,0
409,"(0, 0, 0, 2, 5)","(0, 0, 1, 1, 1)",0.9707791116,4998,0.00102382771,0.9701347685,0.0004637586676,249999,-0.0003824206818,-6.13811,-22.1778,0,0,0
410,"(0, 0, 0, 2, 6)","(0, 0, 1, 1, 0)",0.9706305261,4999,0.0008675163735,0.9701338811,0.0004647057165,249998,-0.0003833351204,-6.14959,-22.181,0,0,0
454,"(0, 0, 0, 1, 2)","(0, 0, 1, 3, 3)",0.9705304243,4996,0.0007629009172,0.9701336125,0.0004475124519,249999,-0.0003836118179,-6.21269,-22.3967,0,0,0
3773,"(0, 1, 0, 0, 0)","(0, 0, 1, 4, 4)",0.9705653131,4999,0.000779548615,0.9701048084,0.0004319623349,249999,-0.0004132913025,-6.75209,-23.0777,0,0,0
3565,"(0, 0, 1, 0, 1)","(0, 1, 0, 2, 5)",0.9707219444,4999,0.0009834399312,0.9700900564,0.0004730024979,249999,-0.0004284916829,-6.84306,-22.8021,0,0,0
3572,"(0, 0, 1, 1, 1)","(0, 1, 0, 1, 5)",0.9706318344,6182,0.0007949543794,0.9700757366,0.0004692854314,249998,-0.0004432466207,-7.09298,-23.084,0,0,0
404,"(0, 0, 0, 2, 0)","(0, 0, 1, 1, 6)",0.9705057034,4997,0.0007545621114,0.9700507884,0.0004762213312,249998,-0.0004689530068,-7.4762,-23.4072,0,0,0
455,"(0, 0, 0, 1, 3)","(0, 0, 1, 3, 2)",0.9705402161,4998,0.0007633541834,0.9700385282,0.0004432360535,249999,-0.0004815858533,-7.81804,-24.0399,0,0,0
3788,"(0, 1, 0, 3, 0)","(0, 0, 1, 1, 4)",0.9709437663,4997,0.001133816908,0.9700352961,0.0004248710572,249999,-0.0004849160885,-7.95428,-24.3452,0,0,0
4256,"(0, 0, 1, 0, 3)","(0, 1, 1, 2, 2)",0.9706769354,4999,0.0008892358825,0.9700338243,0.00043334216,249998,-0.0004864326898,-7.94081,-24.253,0,0,0
3876,"(0, 1, 0, 1, 1)","(0, 0, 1, 4, 2)",0.9706164576,9248,0.0006200666393,0.9700288763,0.0004001805331,249997,-0.0004915309834,-8.17898,-24.8056,0,0,0
3666,"(0, 0, 1, 2, 3)","(0, 1, 0, 1, 2)",0.9705041008,4999,0.0007226788937,0.9699525074,0.0004371948636,249997,-0.0005702207839,-9.28838,-25.5645,0,0,0
3577,"(0, 0, 1, 1, 6)","(0, 1, 0, 1, 0)",0.9712060412,4999,0.001436110554,0.9698777435,0.0004619817013,249999,-0.0006472568105,-10.399,-26.4523,0,0,0
4388,"(0, 0, 2, 1, 0)","(0, 1, 0, 2, 4)",0.9706201702,5642,0.0007808541778,0.9698249349,0.0004227932222,249987,-0.0007016703013,-11.5233,-27.9317,0,0,0
464,"(0, 0, 0, 3, 0)","(0, 0, 1, 1, 5)",0.9705893536,4997,0.0008119817311,0.9698008624,0.0004492243992,249998,-0.0007264743643,-11.7542,-27.9201,0,0,0
4317,"(0, 1, 1, 1, 4)","(0, 0, 1, 1, 1)",0.9707475495,4999,0.0009478631103,0.9697783911,0.0004295895664,249999,-0.0007496285698,-12.2635,-28.6082,0,0,0
364,"(0, 0, 0, 2, 6)","(0, 0, 1, 0, 1)",0.9704940988,4999,0.0007366802914,0.969761791,0.0004884488283,249999,-0.0007667331193,-12.1437,-27.9684,0,0,0
